AnimalID;Name;Day;month;Year;Hour;Minute;Second;OutcomeType;OutcomeSubtype;AnimalType;SexuponOutcome;Sex;AgeuponOutcome;Breed;Color;Color2
A670417;Spot;11;1;2014;9;46;0;Euthanasia;Rabies Risk;Dog;Neutered;Male;5 years;Catahoula Mix;Blue Merle;Gray
A670439;Duffus;9;1;2014;17;22;0;Return_to_owner;;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Yellow;
A670502;Apollonia;19;1;2014;23;26;0;Adoption;;Dog;Spayed;Female;5 years;Belgian Sheepdog Mix;Sable;
A670503;Lauttie;23;3;2014;16;27;0;Adoption;;Dog;Spayed;Female;5 years;Shiba Inu Mix;Brown;White
A670528;Martha;20;1;2014;14;26;0;Transfer;Partner;Dog;Spayed;Female;5 years;Dachshund Mix;Black;Brown
A670578;;14;1;2014;11;46;0;Euthanasia;Suffering;Cat;Intact;Female;5 years;Maine Coon;Brown Tabby;White
A670582;Sitka;19;1;2014;16;6;0;Transfer;Partner;Cat;Neutered;Male;5 years;Snowshoe Mix;Seal Point;
A670611;;17;1;2014;15;7;0;Adoption;;Dog;Spayed;Female;5 years;Chihuahua Shorthair/Cairn Terrier;Brown;White
A670700;Callie;26;1;2014;16;10;0;Adoption;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Orange Tabby;
A670840;Dante;16;1;2014;11;27;0;Return_to_owner;;Dog;Spayed;Female;5 years;Labrador Retriever Mix;Tan;
A671362;Pete;2;2;2014;11;18;0;Transfer;Partner;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Chocolate;
A671373;Lola;23;1;2014;12;11;0;Return_to_owner;;Dog;Spayed;Female;5 years;Weimaraner Mix;Gray;
A671425;Luna;19;11;2015;16;34;0;Adoption;;Dog;Spayed;Female;5 years;Redbone Hound Mix;Red;White
A671458;Shep;3;2;2014;13;7;0;Adoption;Foster;Dog;Neutered;Male;5 years;German Shepherd;Brown;Black
A671516;Vader;5;2;2014;11;28;0;Return_to_owner;;Dog;Neutered;Male;5 years;Labrador Retriever/Border Collie;Black;
A671627;Rush;9;5;2014;14;18;0;Return_to_owner;;Dog;Neutered;Male;5 years;Siberian Husky Mix;White;Gray
A671739;Cheeto;8;2;2014;18;56;0;Return_to_owner;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Chocolate;Tan
A671819;Karma;31;1;2014;17;30;0;Return_to_owner;;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Orange Tabby;
A671852;Frances;2;8;2014;15;33;0;Adoption;;Dog;Spayed;Female;5 years;Pit Bull Mix;Fawn;White
A671889;Jezebel;27;2;2014;16;4;0;Return_to_owner;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Tan;
A672010;Bella;9;2;2014;15;35;0;Adoption;;Dog;Spayed;Female;5 years;Australian Shepherd/Beagle;Blue Merle;Tan
A672074;Cotton;3;6;2015;15;40;0;Adoption;;Dog;Neutered;Male;5 years;Lhasa Apso Mix;White;
A672105;Blue Jeans;13;2;2014;16;56;0;Return_to_owner;;Dog;Neutered;Male;5 years;Basset Hound Mix;Red;White
A672111;Austin;19;2;2014;14;49;0;Transfer;Partner;Dog;Neutered;Male;5 years;Jack Russell Terrier Mix;Tricolor;
A672142;Toby;8;2;2014;10;14;0;Transfer;Partner;Dog;Intact;Male;5 years;Pekingese;Red;White
A672251;Lilly;23;2;2014;13;40;0;Transfer;Partner;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Torbie;
A672343;;13;2;2014;18;11;0;Adoption;;Dog;Spayed;Female;5 years;Maltese/Miniature Poodle;White;Tan
A672393;Charlie;12;2;2014;12;27;0;Adoption;;Dog;Neutered;Male;5 years;Miniature Schnauzer/Chihuahua Shorthair;Gray;White
A672410;Myles;11;2;2014;18;16;0;Return_to_owner;;Dog;Neutered;Male;5 years;Beagle Mix;Tricolor;
A672451;Delgado;1;12;2015;16;22;0;Return_to_owner;;Dog;Neutered;Male;5 years;German Shepherd Mix;Black;Tan
A672542;Levi;25;2;2014;12;42;0;Euthanasia;Aggressive;Dog;Neutered;Male;5 years;Great Pyrenees;White;
A672552;Jade;19;4;2014;12;37;0;Adoption;;Dog;Spayed;Female;5 years;Labrador Retriever Mix;Black;White
A672770;Sally;17;2;2014;13;51;0;Return_to_owner;;Dog;Spayed;Female;5 years;Boykin Span Mix;Liver;White
A672884;Bruno;27;2;2014;17;58;0;Adoption;;Dog;Neutered;Male;5 years;Rottweiler Mix;Black;Tan
A672998;Buster;19;2;2014;11;4;0;Return_to_owner;;Dog;Neutered;Male;5 years;Rottweiler Mix;Black;Tan
A672999;Spot;19;2;2014;11;5;0;Return_to_owner;;Dog;Spayed;Female;5 years;American Bulldog Mix;White;Brown
A673004;Tony;4;4;2014;13;14;0;Transfer;Partner;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Black;White
A673031;Chico;22;11;2014;11;2;0;Return_to_owner;;Dog;Neutered;Male;5 years;Australian Shepherd Mix;Tricolor;
A673077;Charlotte;21;5;2014;11;56;0;Adoption;Foster;Dog;Spayed;Female;5 years;Maltese;White;
A673082;Baby;8;3;2014;18;37;0;Adoption;;Dog;Neutered;Male;5 years;Maltese;White;
A673083;Vigo;6;3;2014;16;38;0;Adoption;;Dog;Neutered;Male;5 years;Maltese;White;
A673084;Beatrice;5;4;2014;13;59;0;Adoption;Offsite;Dog;Spayed;Female;5 years;Chihuahua Shorthair/Yorkshire Terrier;White;Tan
A673098;Princess;7;3;2014;18;31;0;Adoption;;Dog;Spayed;Female;5 years;Miniature Schnauzer Mix;Chocolate;
A673109;Dana;16;3;2014;12;56;0;Adoption;Foster;Dog;Spayed;Female;5 years;Maltese/Yorkshire Terrier;White;Cream
A673111;B.G.;7;3;2014;19;24;0;Adoption;;Dog;Spayed;Female;5 years;Toy Poodle;Apricot;
A673113;Lizzie;16;3;2014;13;47;0;Adoption;;Dog;Spayed;Female;5 years;Maltese;White;
A673122;Lizzy;15;3;2014;16;59;0;Adoption;;Dog;Spayed;Female;5 years;Maltese;White;
A673124;Misty;18;3;2014;12;29;0;Adoption;;Dog;Spayed;Female;5 years;Yorkshire Terrier;Tan;Gray
A673130;Molly;11;3;2014;13;6;0;Adoption;Foster;Dog;Spayed;Female;5 years;Maltese;White;
A673179;Izzy;20;4;2014;16;54;0;Return_to_owner;;Cat;Spayed;Female;5 years;Domestic Longhair Mix;Cream Tabby;
A673180;Chuck;25;2;2014;14;12;0;Transfer;Partner;Cat;Neutered;Male;5 years;Domestic Longhair Mix;Cream Tabby;
A673256;Lestat;12;3;2014;17;50;0;Transfer;Partner;Dog;Neutered;Male;5 years;Chihuahua Shorthair/Pug;Brown;Black
A673268;Truffles;22;2;2014;16;4;0;Return_to_owner;;Dog;Spayed;Female;5 years;Staffordshire Mix;Brown Brindle;White
A673381;Sadie;3;4;2014;14;0;0;Transfer;Partner;Cat;Spayed;Female;5 years;Domestic Longhair;Calico;
A673394;Maya;2;10;2014;15;58;0;Euthanasia;Suffering;Dog;Spayed;Female;5 years;Pit Bull Mix;Brown Brindle;White
A673402;Big Boy;23;2;2014;16;36;0;Return_to_owner;;Dog;Neutered;Male;5 years;Yorkshire Terrier Mix;Tan;
A673414;Rico;23;2;2014;18;33;0;Return_to_owner;;Dog;Neutered;Male;5 years;Australian Shepherd Mix;Tricolor;
A673441;Chuy;25;2;2014;16;22;0;Return_to_owner;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Blue;White
A673687;Marius;13;3;2014;14;29;0;Transfer;Partner;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Black;Tan
A673774;Charlie;8;3;2014;17;33;0;Euthanasia;Aggressive;Dog;Neutered;Male;5 years;Pit Bull Mix;Tan;Black
A673790;Timmy;9;3;2014;13;33;0;Transfer;Partner;Cat;Neutered;Male;5 years;Siamese Mix;Seal Point;
A673887;;4;3;2014;13;59;0;Transfer;SCRP;Cat;Unknown;;5 years;Domestic Shorthair Mix;Blue;White
A673919;Shruffy;7;3;2014;12;21;0;Transfer;Partner;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Calico;
A673997;;9;3;2014;8;0;0;Transfer;SCRP;Cat;Intact;Female;5 years;Domestic Shorthair Mix;Brown Tabby;White
A674006;Alistair;23;3;2014;16;13;0;Adoption;;Cat;Neutered;Male;5 years;Manx Mix;Brown Tabby;
A674175;Oliver;9;3;2014;15;40;0;Return_to_owner;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Orange Tabby;
A674206;Tiger;22;3;2014;12;25;0;Adoption;;Cat;Spayed;Female;5 years;Domestic Longhair Mix;Torbie;White
A674239;Zeke;18;3;2014;11;31;0;Transfer;Partner;Dog;Neutered;Male;5 years;American Eskimo;White;
A674396;Bonnie;16;3;2014;16;7;0;Transfer;Partner;Cat;Spayed;Female;5 years;Siamese Mix;Tortie Point;
A674473;Renji;15;3;2014;12;6;0;Return_to_owner;;Dog;Intact;Male;5 years;American Pit Bull Terrier/American Bulldog;Red;White
A674513;Zoe;29;8;2014;11;22;0;Return_to_owner;;Dog;Spayed;Female;5 years;Labrador Retriever Mix;Black;
A674530;Jackson;11;9;2014;17;3;0;Adoption;;Dog;Neutered;Male;5 years;Pit Bull;Black;
A674664;Cash;29;3;2014;9;19;0;Return_to_owner;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Black;
A674694;Tuff;20;3;2014;17;38;0;Return_to_owner;;Dog;Neutered;Male;5 years;Yorkshire Terrier Mix;Tan;Gray
A674771;Lady Bug;25;3;2014;10;51;0;Return_to_owner;;Dog;Intact;Female;5 years;Chihuahua Shorthair Mix;Tricolor;
A674788;Sasha;3;4;2014;14;5;0;Adoption;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Brown;
A674862;Dixie;22;3;2014;13;53;0;Return_to_owner;;Dog;Spayed;Female;5 years;Labrador Retriever Mix;Black;
A674957;;22;3;2014;13;31;0;Transfer;SCRP;Cat;Unknown;;5 years;Domestic Shorthair Mix;Cream Tabby;White
A674959;;22;3;2014;13;29;0;Transfer;SCRP;Cat;Intact;Male;5 years;Domestic Shorthair Mix;Black;
A675009;Daisy;30;3;2014;12;13;0;Adoption;;Dog;Spayed;Female;5 years;Chihuahua Shorthair/Dachshund;Black;Brown
A675076;Max;10;5;2014;12;20;0;Adoption;;Dog;Neutered;Male;5 years;Rottweiler Mix;Black;Tan
A675105;;27;3;2014;14;44;0;Transfer;Partner;Dog;Spayed;Female;5 years;Dachshund Mix;Black;Tan
A675299;Cosmo;26;3;2014;11;32;0;Euthanasia;Suffering;Cat;Intact;Female;5 years;Domestic Shorthair Mix;Brown Tabby;
A675600;Lucy;31;3;2014;19;1;0;Return_to_owner;;Dog;Spayed;Female;5 years;Beagle Mix;Tricolor;
A675631;Emma;17;4;2014;13;48;0;Return_to_owner;;Dog;Spayed;Female;5 years;Australian Shepherd Mix;Sable;White
A675667;Daisy;2;4;2014;17;56;0;Return_to_owner;;Dog;Spayed;Female;5 years;Miniature Poodle/Yorkshire Terrier;Black;White
A675759;Oso;21;11;2015;0;0;0;Transfer;Partner;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Tan;
A675887;Lilly;6;4;2014;13;20;0;Adoption;;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Blue;White
A675935;Kane;3;4;2014;14;16;0;Euthanasia;Medical;Dog;Intact;Male;5 years;Boxer Mix;Brown Brindle;White
A676004;Scratch;3;4;2014;13;18;0;Euthanasia;Suffering;Cat;Intact;Female;5 years;Domestic Shorthair Mix;Blue Tabby;
A676146;Desmo;14;4;2014;17;0;0;Return_to_owner;;Dog;Neutered;Male;5 years;Dachshund Mix;Black;
A676182;Paris;7;4;2014;13;1;0;Return_to_owner;;Dog;Spayed;Female;5 years;Bichon Frise;White;
A676224;Titus;29;4;2014;16;34;0;Adoption;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Black;White
A676247;Lola;6;4;2015;17;41;0;Return_to_owner;;Dog;Spayed;Female;5 years;Pomeranian/Chihuahua Shorthair;Buff;
A676329;Ivan;28;4;2014;12;43;0;Adoption;;Dog;Neutered;Male;5 years;Anatol Shepherd Mix;Tan;Black
A676383;Troy;20;4;2014;11;42;0;Return_to_owner;;Dog;Neutered;Male;5 years;Cane Corso;Black Brindle;
A676564;Snowflake;20;4;2014;14;50;0;Transfer;Partner;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;White;
A676655;;13;4;2014;15;11;0;Euthanasia;Suffering;Cat;Neutered;Male;5 years;Domestic Longhair;Blue;
A676657;Kylie;14;4;2014;13;8;0;Transfer;Partner;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Calico Point;
A676689;Lady;18;4;2014;14;6;0;Transfer;Partner;Dog;Intact;Female;5 years;Labrador Retriever Mix;Black;
A676700;Winnie;3;5;2014;16;11;0;Adoption;;Dog;Spayed;Female;5 years;Miniature Poodle/Miniature Schnauzer;Black;
A676733;Sunday;18;4;2014;17;25;0;Return_to_owner;;Dog;Spayed;Female;5 years;Australian Shepherd Mix;Black;White
A676855;Chica;22;4;2014;17;54;0;Transfer;Partner;Dog;Spayed;Female;5 years;Rat Terrier/Chihuahua Shorthair;Tricolor;White
A676877;Gretel;16;4;2014;18;25;0;Return_to_owner;;Dog;Spayed;Female;5 years;Pug Mix;Black;
A676964;Shalimar;23;4;2014;16;40;0;Transfer;Partner;Dog;Spayed;Female;5 years;Lhasa Apso/Miniature Poodle;White;
A677017;Sasha;18;4;2014;18;15;0;Return_to_owner;;Dog;Spayed;Female;5 years;Chihuahua Shorthair;Tricolor;
A677070;Channell;19;4;2014;12;50;0;Transfer;Partner;Dog;Intact;Female;5 years;Chihuahua Shorthair Mix;Tan;
A677111;Coco;26;4;2014;18;50;0;Adoption;;Dog;Spayed;Female;5 years;English Bulldog Mix;Brown;White
A677206;Fifi;24;4;2014;12;34;0;Return_to_owner;;Dog;Spayed;Female;5 years;Pit Bull/Siberian Husky;Tan;White
A677235;Eddie;7;5;2014;9;31;0;Adoption;Foster;Dog;Neutered;Male;5 years;Dachshund Mix;Black;Tan
A677379;Splinter;28;4;2014;12;19;0;Transfer;Partner;Dog;Intact;Male;5 years;Chihuahua Shorthair Mix;Cream;
A677545;;30;4;2014;18;7;0;Return_to_owner;;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Orange Tabby;
A677576;Bingo;7;5;2014;13;5;0;Transfer;Partner;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;White;Brown
A677645;Annie;4;5;2014;15;39;0;Adoption;;Dog;Spayed;Female;5 years;Dachshund Mix;Red;
A678047;Abigail;16;7;2014;15;54;0;Euthanasia;Medical;Dog;Spayed;Female;5 years;American Pit Bull Terrier;Brown;
A678180;Campion;26;7;2014;14;27;0;Transfer;Partner;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Black;
A678236;Pequena;6;5;2014;17;10;0;Died;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Brown;Black
A678369;Jake;8;5;2014;12;54;0;Return_to_owner;;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Black;
A678575;Liam 2;20;5;2014;14;29;0;Transfer;Partner;Dog;Neutered;Male;5 years;Shih Tzu;Tan;White
A678577;Lucy;10;5;2014;18;31;0;Return_to_owner;;Dog;Spayed;Female;5 years;Australian Shepherd Mix;Blue Merle;
A678926;Bombon;16;5;2014;17;37;0;Return_to_owner;;Dog;Neutered;Male;5 years;Miniature Poodle Mix;Apricot;
A678948;Bosley;17;5;2014;17;5;0;Return_to_owner;;Dog;Neutered;Male;5 years;Japanese Chin Mix;White;Red
A679006;;21;5;2014;12;15;0;Transfer;Partner;Dog;Neutered;Male;5 years;Dachshund Longhair Mix;Black;Brown
A679021;Zeus;3;6;2014;16;29;0;Return_to_owner;;Dog;Neutered;Male;5 years;Great Dane Mix;Blue;White
A679058;Penelope;16;5;2014;12;50;0;Return_to_owner;;Dog;Spayed;Female;5 years;Labrador Retriever Mix;Black;Brown
A679093;Conan;16;6;2014;12;40;0;Transfer;Partner;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Blue;White
A679121;;23;5;2014;14;40;0;Transfer;Partner;Dog;Spayed;Female;5 years;Dachshund Mix;Tan;White
A679260;Churchill;22;5;2014;12;7;0;Transfer;Partner;Dog;Intact;Male;5 years;Pekingese Mix;White;
A679269;Tempo;19;5;2014;18;53;0;Return_to_owner;;Dog;Neutered;Male;5 years;Australian Shepherd;Tricolor;
A679375;Sarah;20;5;2014;14;31;0;Return_to_owner;;Dog;Spayed;Female;5 years;Shetland Sheepdog Mix;Tricolor;Black
A679426;Willie;31;5;2014;17;2;0;Return_to_owner;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Black;Brown
A679498;Teal;22;5;2014;17;57;0;Return_to_owner;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;White;
A679499;Panda;22;5;2014;17;57;0;Return_to_owner;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Black;White
A679511;Mary Jane;31;5;2014;11;28;0;Return_to_owner;;Dog;Spayed;Female;5 years;Pit Bull Mix;Blue;White
A679721;Poppy;29;5;2014;17;43;0;Adoption;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Tan;White
A679750;Shotzy;9;10;2014;16;38;0;Return_to_owner;;Dog;Spayed;Female;5 years;Weimaraner Mix;Chocolate;
A679794;Bella;26;5;2014;17;54;0;Return_to_owner;;Dog;Spayed;Female;5 years;Shetland Sheepdog Mix;Sable;White
A679841;Tidus;27;5;2014;16;38;0;Return_to_owner;;Dog;Intact;Male;5 years;Siberian Husky Mix;Red;White
A679867;Ladybird;6;6;2014;11;26;0;Return_to_owner;;Dog;Spayed;Female;5 years;Pit Bull Mix;Yellow Brindle;White
A679881;Thurgood;6;9;2015;14;49;0;Adoption;;Dog;Neutered;Male;5 years;Australian Shepherd Mix;Black;Brown
A680273;Jake;1;6;2014;11;18;0;Return_to_owner;;Dog;Intact;Male;5 years;Doberman Pinsch Mix;Black;Tan
A680363;;11;6;2014;16;56;0;Transfer;Partner;Dog;Intact;Female;5 years;Australian Shepherd Mix;Gold;White
A680420;Bach;9;7;2014;12;35;0;Adoption;Foster;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Blue;White
A680604;;5;6;2014;18;58;0;Transfer;SCRP;Cat;Intact;Female;5 years;Maine Coon Mix;Brown Tabby;
A680795;Juma;8;6;2014;12;18;0;Return_to_owner;;Dog;Neutered;Male;5 years;Rhod Ridgeback Mix;Red;White
A680843;Chico;18;7;2014;13;49;0;Return_to_owner;;Dog;Neutered;Male;5 years;American Bulldog Mix;Black;White
A680895;Achado;13;6;2014;16;10;0;Return_to_owner;;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Yellow;White
A680965;Taco;10;6;2014;19;9;0;Return_to_owner;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Sable;Tan
A681064;Bishop;20;6;2014;13;42;0;Transfer;Partner;Dog;Intact;Male;5 years;Doberman Pinsch;Black;Brown
A681103;Sweety Pie;13;6;2014;12;57;0;Return_to_owner;;Dog;Spayed;Female;5 years;Miniature Poodle Mix;Apricot;Brown
A681181;Lucky;24;6;2014;17;39;0;Return_to_owner;;Dog;Neutered;Male;5 years;Pit Bull Mix;Brown;
A681183;Luke;11;9;2014;15;54;0;Adoption;;Dog;Neutered;Male;5 years;Australian Cattle Dog/Rhod Ridgeback;Blue Merle;Red Merle
A681425;Deablo;13;7;2014;11;20;0;Adoption;;Cat;Neutered;Male;5 years;Maine Coon Mix;Brown Tabby;White
A681426;Angel;13;7;2014;17;13;0;Adoption;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Brown Tabby;White
A681431;Deltadawn;22;6;2014;16;46;0;Euthanasia;Behavior;Dog;Intact;Female;5 years;Labrador Retriever Mix;Brown;
A681507;Grizzly;31;10;2014;17;20;0;Return_to_owner;;Dog;Neutered;Male;5 years;Chihuahua Longhair;Blue;White
A681550;;9;7;2014;18;7;0;Transfer;Partner;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Brown;White
A681632;Clancy;14;8;2014;12;16;0;Transfer;Partner;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Black;Brown
A681803;;25;6;2014;9;0;0;Transfer;SCRP;Cat;Neutered;Male;5 years;Domestic Medium Hair Mix;Black;
A681982;;29;6;2014;17;2;0;Adoption;;Dog;Neutered;Male;5 years;Jack Russell Terrier Mix;White;Brown
A682006;Leo;24;6;2014;15;58;0;Return_to_owner;;Dog;Intact;Male;5 years;Presa Canario;Brown;Black
A682023;Teddy;8;8;2014;13;50;0;Adoption;;Dog;Neutered;Male;5 years;Australian Kelpie;Black;White
A682164;Optimusprime;3;7;2014;15;27;0;Transfer;Partner;Dog;Neutered;Male;5 years;Boxer;Brown;White
A682287;Philemon;30;6;2014;11;17;0;Return_to_owner;;Cat;Intact;Male;5 years;Domestic Medium Hair Mix;Black;
A682289;Pepe;29;6;2014;18;55;0;Return_to_owner;;Dog;Neutered;Male;5 years;Rottweiler Mix;Black;Tan
A682306;Outlaw;27;6;2014;16;17;0;Return_to_owner;;Dog;Neutered;Male;5 years;American Staffordshire Terrier Mix;Tan;
A682367;Athena;28;6;2014;11;8;0;Return_to_owner;;Dog;Intact;Female;5 years;English Bulldog Mix;Brown;White
A682375;Lexi;18;1;2015;17;31;0;Adoption;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Tan;
A682464;Heidi;8;7;2014;14;45;0;Transfer;Partner;Cat;Spayed;Female;5 years;Russian Blue Mix;Blue;
A682529;Chelsea;11;7;2014;15;35;0;Transfer;Partner;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Calico;
A682593;Pinto;16;7;2014;17;33;0;Return_to_owner;;Dog;Neutered;Male;5 years;Beagle;Brown;White
A682618;;30;6;2014;16;0;0;Euthanasia;Aggressive;Dog;Neutered;Male;5 years;Australian Cattle Dog;Blue Merle;
A682709;Endo;12;7;2014;13;37;0;Return_to_owner;;Dog;Neutered;Male;5 years;Boxer Mix;White;Black
A682769;;2;7;2014;16;59;0;Euthanasia;Suffering;Dog;Intact;Male;5 years;Dachshund/Chihuahua Shorthair;Red;
A683048;Hans;19;7;2014;13;40;0;Adoption;;Dog;Neutered;Male;5 years;Dachshund Mix;Red;
A683051;Bella;2;8;2014;11;59;0;Transfer;Partner;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Blue;White
A683055;Wilbur;16;7;2014;18;48;0;Adoption;;Dog;Neutered;Male;5 years;English Bulldog/American Bulldog;White;
A683073;;6;7;2014;18;33;0;Transfer;Partner;Cat;Intact;Female;5 years;Domestic Shorthair Mix;White;
A683195;;18;7;2014;9;0;0;Transfer;SCRP;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Black;White
A683239;X;18;7;2014;15;46;0;Transfer;Partner;Cat;Intact;Female;5 years;Domestic Shorthair Mix;Torbie;White
A683435;Max;21;8;2015;16;52;0;Adoption;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Black;
A683436;Lilly;22;8;2015;12;15;0;Adoption;;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Calico;
A683539;Beast;6;10;2014;17;37;0;Adoption;Foster;Dog;Neutered;Male;5 years;American Bulldog Mix;White;Brown
A683551;Mozart;13;7;2014;16;51;0;Return_to_owner;;Dog;Neutered;Male;5 years;Keeshond Mix;Sable;Tan
A683621;Sunshine;16;7;2014;13;2;0;Transfer;Partner;Dog;Intact;Female;5 years;Japanese Chin;White;Tan
A683698;Max;15;7;2014;14;58;0;Return_to_owner;;Dog;Neutered;Male;5 years;Yorkshire Terrier Mix;Black;Brown
A683700;Rocca;15;7;2014;15;55;0;Return_to_owner;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Red;White
A683703;Ruckus;17;9;2014;7;59;0;Adoption;Foster;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;White;Brown
A683973;;18;7;2014;9;53;0;Euthanasia;Suffering;Cat;Neutered;Male;5 years;Russian Blue Mix;Blue;
A684081;Twinkie;27;7;2014;11;9;0;Return_to_owner;;Dog;Neutered;Male;5 years;Miniature Poodle Mix;White;Tan
A684326;Kelvi;1;10;2014;11;37;0;Adoption;;Dog;Spayed;Female;5 years;Border Collie Mix;Black;White
A684390;Spencer;1;9;2014;19;25;0;Adoption;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Buff;White
A684404;Winston;22;11;2015;19;20;0;Adoption;;Dog;Neutered;Male;5 years;Border Collie Mix;Tricolor;
A684557;Stuart;16;8;2014;15;21;0;Adoption;;Dog;Neutered;Male;5 years;Parson Russell Terrier Mix;White;Tan
A684592;Serena;30;1;2015;12;39;0;Adoption;;Dog;Spayed;Female;5 years;Pit Bull Mix;Black;White
A684805;Bambi;4;10;2014;16;30;0;Adoption;;Dog;Spayed;Female;5 years;Pit Bull Mix;Brown Brindle;White
A684810;Koda;29;7;2014;12;55;0;Return_to_owner;;Dog;Neutered;Male;5 years;Labrador Retriever Mix;Cream;
A684863;Yoshi;31;7;2014;18;36;0;Return_to_owner;;Dog;Neutered;Male;5 years;Yorkshire Terrier Mix;Tan;Silver
A684919;Poptart;7;9;2014;15;14;0;Adoption;;Dog;Spayed;Female;5 years;Pit Bull/German Shepherd;Sable;White
A685124;Shilo;3;8;2014;13;29;0;Return_to_owner;;Dog;Spayed;Female;5 years;Beagle Mix;Tricolor;
A685172;Millie;6;8;2014;13;24;0;Return_to_owner;;Dog;Spayed;Female;5 years;Boxer Mix;Fawn;White
A685338;Pep;9;8;2014;11;5;0;Transfer;Partner;Dog;Intact;Male;5 years;Shih Tzu/Cocker Spaniel;Black;Gray
A685356;Rex;7;8;2014;17;35;0;Return_to_owner;;Dog;Neutered;Male;5 years;German Shepherd;Brown;Black
A685429;Ryder;5;9;2014;15;55;0;Adoption;;Dog;Spayed;Female;5 years;Labrador Retriever/Beagle;Brown;White
A685437;Louise;12;8;2014;15;42;0;Adoption;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Tan;
A685558;Dylan;17;12;2015;14;3;0;Return_to_owner;;Cat;Neutered;Male;5 years;Domestic Shorthair Mix;Blue Tabby;
A685618;;10;8;2014;14;59;0;Euthanasia;Suffering;Cat;Intact;Female;5 years;Domestic Medium Hair Mix;Brown Tabby;
A685718;Stevie;25;10;2014;13;25;0;Adoption;;Cat;Spayed;Female;5 years;Domestic Longhair Mix;Blue Tabby;
A685822;;13;8;2014;10;46;0;Euthanasia;Suffering;Dog;Intact;Female;5 years;Pit Bull Mix;White;Black
A685835;Bella;24;8;2014;17;31;0;Return_to_owner;;Dog;Spayed;Female;5 years;Pit Bull Mix;Blue;White
A685930;Pickles;15;8;2014;13;44;0;Return_to_owner;;Cat;Spayed;Female;5 years;Domestic Shorthair Mix;Brown Tabby;
A685945;Cody;20;9;2014;15;37;0;Adoption;;Dog;Neutered;Male;5 years;Chihuahua Shorthair Mix;Tan;White
A686006;Suesue;24;8;2014;11;32;0;Return_to_owner;;Dog;Spayed;Female;5 years;Chihuahua Shorthair Mix;Tan;
A686149;;21;8;2014;11;59;0;Transfer;Partner;Dog;Neutered;Male;5 years;Shih Tzu Mix;Black;White
A686154;;23;8;2014;13;4;0;Transfer;Partner;Dog;Neutered;Male;5 years;Great Pyrenees;White;
A686217;Lucky;28;8;2014;13;50;0;Transfer;Partner;Cat;Intact;Female;5 years;Snowshoe Mix;Lynx Point;
A686319;Jack;14;6;2015;12;1;0;Adoption;;Dog;Neutered;Male;5 years;Plott Hound/Rhod Ridgeback;Brown Brindle;
