AnimalID;Name;DateTime;OutcomeType;OutcomeSubtype;AnimalType;SexuponOutcome;AgeuponOutcome;Breed;Color;Color2
A674875;Cami;23/03/2014 12:06;Adoption;;Dog;Intact Female;2 years;Miniature Schnauzer/Miniature Poodle;White;
A684096;Diamond;07/12/2014 13:57;Adoption;;Dog;Spayed Female;3 years;American Pit Bull Terrier Mix;White;Gray
A675804;;01/04/2014 12:42;Transfer;Partner;Cat;Unknown;2 weeks;Domestic Shorthair Mix;White;Brown
A674468;;13/03/2014 14:59;Transfer;Partner;Dog;Intact Female;5 days;Pit Bull Mix;White;Black
A669041;Halo;17/12/2013 15:47;Return_to_owner;;Dog;Neutered Male;8 years;Shih Tzu Mix;White;
A697123;Ava;22/02/2015 17:53;Transfer;Partner;Dog;Spayed Female;1 year;Anatol Shepherd Mix;White;Black
A693864;;19/12/2014 18:07;Adoption;;Dog;Neutered Male;7 years;Yorkshire Terrier Mix;White;Gray
A718842;Mellow;13/01/2016 18:33;Adoption;;Dog;Spayed Female;1 year;Great Pyrenees Mix;White;
A682511;Hoss;05/07/2014 17:55;Transfer;Partner;Dog;Neutered Male;8 months;Pointer Mix;White;Brown
A669463;Bailey;23/12/2013 17:43;Return_to_owner;;Dog;Neutered Male;12 years;Rat Terrier/Chihuahua Shorthair;White;Brown
A692070;;14/11/2014 09:45;Euthanasia;Suffering;Cat;Intact Female;3 months;Domestic Shorthair Mix;White;Blue
A672605;Mona;17/02/2014 17:25;Adoption;;Dog;Spayed Female;2 years;Miniature Poodle Mix;White;
A673787;Jax;16/03/2014 15:29;Adoption;;Dog;Neutered Male;5 months;American Bulldog Mix;White;Black
A717362;Patches;23/12/2015 13:40;Transfer;Partner;Cat;Neutered Male;1 year;Domestic Medium Hair Mix;White;Black
A672458;Kilo;22/02/2014 16:46;Return_to_owner;;Dog;Neutered Male;2 years;Dogo Argentino;White;
A715049;Jordan;10/11/2015 18:16;Return_to_owner;;Dog;Neutered Male;2 years;Pit Bull Mix;White;Tan
A684049;Susie;28/07/2014 17:48;Return_to_owner;;Dog;Spayed Female;1 year;Chihuahua Shorthair Mix;White;Brown
A695292;Avery;14/01/2015 14:41;Return_to_owner;;Dog;Neutered Male;7 years;Bichon Frise Mix;White;
A669786;Emily;29/01/2014 18:55;Adoption;;Cat;Spayed Female;11 years;Domestic Shorthair Mix;White;Blue
A671145;Moose;19/01/2014 15:17;Return_to_owner;;Dog;Neutered Male;2 years;Bull Terrier Mix;White;Brown
A712306;Sky;18/10/2015 19:01;Adoption;;Dog;Spayed Female;2 years;Pit Bull Mix;White;Black
A672878;Jazz;15/04/2015 17:16;Adoption;;Dog;Spayed Female;3 years;Boxer;White;
A720852;Pearl;16/02/2016 12:57;Return_to_owner;;Dog;Spayed Female;3 years;Maltese Mix;White;
A670461;;12/01/2014 15:37;Transfer;Partner;Dog;Intact Male;2 months;Chihuahua Shorthair Mix;White;Tan
A712698;;26/09/2015 19:12;Transfer;Partner;Dog;Intact Male;1 weeks;Shih Tzu Mix;White;Brown
A665470;Bert;13/12/2013 17:47;Adoption;Foster;Cat;Neutered Male;2 months;Domestic Shorthair Mix;White;Blue
A691604;;15/11/2014 11:40;Adoption;Foster;Dog;Spayed Female;1 year;Toy Poodle Mix;White;
A698274;Temple;20/03/2015 11:45;Transfer;Partner;Dog;Spayed Female;3 years;Rat Terrier Mix;White;Black
A701550;Sweet Pea;04/05/2015 18:53;Return_to_owner;;Dog;Spayed Female;1 year;Jack Russell Terrier/Cairn Terrier;White;Black
A695429;Brock;25/01/2015 13:04;Adoption;;Dog;Neutered Male;1 year;Catahoula Mix;White;Black
A719498;Charlotte;22/01/2016 11:31;Transfer;Partner;Dog;Intact Female;2 months;Shih Tzu Mix;White;Black
A688918;Storm;01/10/2014 13:27;Adoption;;Cat;Intact Female;1 month;Domestic Shorthair Mix;White;Brown Tabby
A669241;Chipper;18/12/2013 11:55;Return_to_owner;;Dog;Neutered Male;3 years;Chihuahua Shorthair Mix;White;Chocolate
A706153;Dunkin;28/07/2015 18:55;Adoption;;Dog;Neutered Male;1 year;Pit Bull Mix;White;
A666261;Emmit;08/11/2013 16:45;Euthanasia;Aggressive;Dog;Neutered Male;6 years;Pointer Mix;White;Black
A704369;Tony;13/07/2015 15:43;Adoption;;Dog;Neutered Male;4 years;Chinese Sharpei/Basset Hound;White;Brown
A663042;Reba;26/11/2013 09:33;Adoption;Foster;Dog;Spayed Female;4 months;Chihuahua Shorthair Mix;White;Tan
A668861;Sadie;10/12/2013 17:58;Return_to_owner;;Dog;Spayed Female;15 years;Jack Russell Terrier Mix;White;Brown
A698455;Claire;14/03/2015 16:25;Transfer;Partner;Dog;Intact Female;2 months;Great Pyrenees Mix;White;
A621164;Gigi;23/08/2014 15:58;Adoption;;Dog;Spayed Female;10 years;Beagle Mix;White;Brown
A671015;Susey;18/01/2014 18:13;Return_to_owner;;Dog;Spayed Female;2 years;Miniature Poodle Mix;White;
A701761;;12/05/2015 12:11;Transfer;Partner;Dog;Intact Male;10 months;Great Pyrenees Mix;White;
A715875;;17/11/2015 16:22;Adoption;;Dog;Neutered Male;2 months;Labrador Retriever Mix;White;Brown
A684307;Phoenix;04/08/2014 15:47;Transfer;Partner;Dog;Intact Male;1 year;Miniature Schnauzer Mix;White;
A686884;Abby;07/09/2014 13:27;Return_to_owner;;Dog;Spayed Female;8 years;Miniature Schnauzer Mix;White;
A670317;Princess;01/02/2014 15:08;Adoption;;Dog;Spayed Female;2 years;Pit Bull Mix;White;Brown Brindle
A678091;;07/06/2014 13:15;Adoption;;Cat;Spayed Female;1 month;Domestic Shorthair Mix;White;Orange Tabby
A698459;Cisco;14/03/2015 17:11;Transfer;Partner;Dog;Intact Male;2 months;Great Pyrenees Mix;White;
A718932;Estrella;16/01/2016 16:46;Transfer;Partner;Dog;Spayed Female;1 year;Rat Terrier Mix;White;Chocolate
A701027;Mocha Bean;04/05/2015 15:23;Adoption;;Cat;Spayed Female;2 years;Domestic Shorthair Mix;White;Blue
A695267;Sammy;19/01/2015 16:17;Adoption;;Cat;Neutered Male;4 months;Turkish Van Mix;White;Orange Tabby
A699781;;02/04/2015 00:00;Transfer;Partner;Dog;Spayed Female;1 year;Shih Tzu Mix;White;Gray
A680722;Wimberly;26/06/2014 15:12;Transfer;Partner;Dog;Neutered Male;1 year;Great Pyrenees Mix;White;Brown
A689661;Daisy;11/10/2014 15:45;Transfer;Partner;Dog;Intact Female;2 years;Chihuahua Shorthair Mix;White;
A692958;;29/11/2014 14:54;Transfer;Partner;Dog;Intact Female;2 months;Chihuahua Shorthair Mix;White;Tan
A700386;Skeeter;01/09/2015 08:59;Adoption;Foster;Dog;Neutered Male;1 year;Jack Russell Terrier/Chihuahua Shorthair;White;Brown
A707398;Patches;12/07/2015 13:42;Return_to_owner;;Dog;Neutered Male;5 years;Chihuahua Shorthair Mix;White;Brown Brindle
A640106;Sam;24/06/2014 12:12;Return_to_owner;;Dog;Spayed Female;2 years;Australian Cattle Dog Mix;White;Brown Brindle
A705161;;15/06/2015 15:47;Died;In Kennel;Dog;Unknown;2 days;American Staffordshire Terrier;White;Black
A678558;Bob;10/05/2014 18:18;Return_to_owner;;Dog;Neutered Male;3 years;Lhasa Apso;White;Black
A664702;Harley;07/02/2016 11:37;Return_to_owner;;Dog;Neutered Male;6 years;Pit Bull Mix;White;
A690810;Lily;25/11/2014 14:10;Transfer;Partner;Cat;Spayed Female;1 year;Domestic Shorthair Mix;White;Black
A704587;Vena;09/06/2015 17:54;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;White;Black
A592428;Buddy;09/02/2014 12:14;Return_to_owner;;Dog;Neutered Male;8 years;Brittany;White;Brown
A679412;Marybell;17/06/2014 13:46;Transfer;Partner;Dog;Intact Female;3 years;Pit Bull Mix;White;Brown
A689739;;09/10/2014 12:02;Euthanasia;Suffering;Dog;Intact Female;2 years;Cairn Terrier Mix;White;Brown
A683798;Mustachala;23/07/2014 18:06;Adoption;;Cat;Spayed Female;1 year;Domestic Medium Hair Mix;White;Black
A704632;;08/06/2015 11:10;Transfer;Partner;Cat;Unknown;3 days;Domestic Shorthair Mix;White;Blue
A601737;Little B;11/01/2015 17:46;Transfer;Partner;Dog;Spayed Female;5 years;Pit Bull Mix;White;
A701190;Kindo;10/05/2015 12:28;Adoption;;Dog;Neutered Male;3 years;Yorkshire Terrier Mix;White;Tan
A704578;;06/06/2015 19:14;Transfer;Partner;Dog;Intact Female;2 months;Pit Bull Mix;White;Tan
A674422;Neville;17/03/2014 19:05;Transfer;Partner;Dog;Neutered Male;3 months;Pointer/American Pit Bull Terrier;White;Black
A563725;Romeo;12/12/2015 11:09;Return_to_owner;;Dog;Neutered Male;6 years;Labrador Retriever/Great Pyrenees;White;Brown
A691001;Finn;02/11/2014 17:30;Adoption;;Dog;Spayed Female;5 months;American Bulldog Mix;White;
A664566;;05/10/2013 14:17;Transfer;Partner;Cat;Intact Male;2 days;Domestic Shorthair Mix;White;
A696347;Jade;09/02/2015 17:11;Adoption;;Dog;Spayed Female;2 years;Rat Terrier Mix;White;Black
A683532;Jazzie;19/07/2014 18:19;Adoption;;Dog;Spayed Female;4 years;Chihuahua Shorthair Mix;White;
A676746;Lincoln;19/04/2014 17:54;Adoption;;Dog;Neutered Male;1 year;Jack Russell Terrier Mix;White;Tan
A696304;Indie;26/05/2015 19:20;Adoption;;Dog;Spayed Female;1 year;Pit Bull Mix;White;Brown
A674457;Arthur;20/03/2014 14:07;Adoption;;Dog;Neutered Male;2 years;Miniature Poodle/Maltese;White;Buff
A685088;Dovey;12/08/2014 17:04;Adoption;;Dog;Spayed Female;6 months;Pit Bull Mix;White;
A639102;Razz;11/03/2014 16:36;Adoption;;Dog;Neutered Male;11 years;Chinese Crested Mix;White;
A698859;Shadow;24/07/2015 09:30;Euthanasia;Aggressive;Dog;Spayed Female;3 years;Labrador Retriever/Pit Bull;White;Tan
A689481;;11/10/2014 12:02;Adoption;;Cat;Neutered Male;2 months;Domestic Shorthair Mix;White;Black
A719395;Prada;23/01/2016 18:11;Adoption;;Dog;Spayed Female;4 years;Bichon Frise Mix;White;
A707376;Zeus;12/07/2015 16:06;Return_to_owner;;Dog;Neutered Male;5 years;Siberian Husky;White;
A703061;Chance;23/05/2015 14:31;Return_to_owner;;Dog;Neutered Male;5 years;American Bulldog Mix;White;Brown Brindle
A705522;Chico;01/12/2015 14:44;Return_to_owner;;Dog;Neutered Male;8 years;Miniature Poodle Mix;White;
A682838;Baby Doll;08/07/2014 14:37;Transfer;Partner;Dog;Intact Female;6 years;Shih Tzu;White;Black
A702033;Hazel;28/05/2015 18:08;Adoption;;Dog;Spayed Female;1 year;Chihuahua Shorthair Mix;White;Brown
A689263;Franklin;05/10/2014 17:56;Adoption;;Dog;Neutered Male;1 year;Miniature Poodle;White;Black
A692033;Brick;18/09/2015 09:47;Euthanasia;Court/Investigation;Dog;Neutered Male;3 years;Bull Terrier Mix;White;Tan
A713699;;15/10/2015 16:34;Transfer;Partner;Dog;Spayed Female;2 years;Chihuahua Shorthair Mix;White;Tan
A717603;Penny;13/12/2015 13:28;Return_to_owner;;Dog;Intact Female;8 years;Miniature Poodle Mix;White;
A720211;Foxy;06/02/2016 11:41;Adoption;;Dog;Spayed Female;11 years;Lowchen Mix;White;
A694298;Charlie;07/01/2015 15:41;Return_to_owner;;Dog;Neutered Male;1 year;Labrador Retriever/Pointer;White;Tan
A698526;Nevado;25/11/2015 16:25;Return_to_owner;;Dog;Neutered Male;10 months;Chihuahua Shorthair Mix;White;Tan
A698735;;25/03/2015 16:03;Transfer;Partner;Dog;Spayed Female;2 years;Dachshund Mix;White;Tan
A710952;Princess;06/09/2015 17:59;Adoption;;Dog;Spayed Female;7 months;Jack Russell Terrier;White;
A719430;Obi;24/01/2016 18:30;Adoption;;Dog;Neutered Male;2 years;Chihuahua Shorthair Mix;White;Tan
A715331;Oreo;11/11/2015 15:42;Return_to_owner;;Dog;Neutered Male;2 years;Maltese/Toy Poodle;White;
A691868;Toby;15/11/2014 17:42;Return_to_owner;;Dog;Neutered Male;3 years;Maltese/Miniature Poodle;White;
A357021;Queens;04/12/2014 15:34;Return_to_owner;;Dog;Spayed Female;10 years;Labrador Retriever/Pit Bull;White;
A714477;;27/10/2015 17:04;Adoption;;Dog;Neutered Male;8 months;Miniature Poodle Mix;White;
A699841;;09/04/2015 18:45;Adoption;;Dog;Neutered Male;2 months;Italian Greyhound Mix;White;
A673077;Charlotte;21/05/2014 11:56;Adoption;Foster;Dog;Spayed Female;5 years;Maltese;White;
A712915;Bella;08/10/2015 17:48;Return_to_owner;;Dog;Spayed Female;2 years;Pit Bull Mix;White;Blue
A673374;Jasper;04/03/2014 15:39;Adoption;;Dog;Neutered Male;8 months;Australian Cattle Dog Mix;White;Red Tick
A707529;Billy;22/07/2015 13:02;Adoption;;Dog;Neutered Male;1 year;Chihuahua Shorthair Mix;White;Tan
A669154;Lea;18/12/2013 17:16;Return_to_owner;;Dog;Spayed Female;6 years;Maltese/Miniature Poodle;White;
A709959;Parmer;27/08/2015 12:34;Adoption;;Dog;Neutered Male;2 years;Pointer Mix;White;Black
A648012;Bobo;14/01/2014 13:59;Return_to_owner;;Dog;Neutered Male;1 year;Pit Bull Mix;White;Yellow Brindle
A705001;Tony;27/06/2015 11:40;Transfer;Partner;Dog;Intact Male;5 years;English Bulldog;White;
A569147;Blou;08/11/2013 16:52;Euthanasia;Aggressive;Dog;Neutered Male;4 years;Australian Cattle Dog Mix;White;Black
A700310;Moo;07/10/2015 08:26;Adoption;Foster;Cat;Spayed Female;6 months;Domestic Shorthair Mix;White;Black
A666409;;06/11/2013 11:12;Transfer;Partner;Dog;Neutered Male;1 year;Maltese Mix;White;
A482046;Charlie;25/07/2014 15:18;Euthanasia;Suffering;Dog;Neutered Male;7 years;Pit Bull Mix;White;Gold
A673731;Roxy;03/06/2014 17:11;Adoption;;Dog;Spayed Female;3 years;Jack Russell Terrier/Dachshund;White;Brown Brindle
A714899;Oliver;29/10/2015 15:08;Transfer;Partner;Dog;Unknown;1 month;Maltese/Miniature Poodle;White;
A675470;;28/03/2014 10:20;Died;;Cat;Unknown;1 year;Domestic Shorthair Mix;White;
A697298;Sweetie;12/03/2015 18:00;Transfer;Partner;Dog;Spayed Female;8 years;Pit Bull/Bull Terrier;White;
A711882;;17/09/2015 18:28;Adoption;;Dog;Spayed Female;5 months;Rat Terrier Mix;White;Black
A466411;Bella;21/12/2015 16:23;Return_to_owner;;Dog;Spayed Female;11 years;Parson Russell Terrier;White;Tricolor
A719632;Freckles;25/01/2016 17:49;Return_to_owner;;Dog;Neutered Male;1 year;Dachshund Mix;White;Brown
A712000;;15/09/2015 17:05;Transfer;Partner;Dog;Intact Female;4 weeks;Boston Terrier/Chihuahua Shorthair;White;Buff
A689056;Chloe;09/11/2014 15:39;Adoption;;Dog;Spayed Female;9 years;Jack Russell Terrier Mix;White;Brown
A676851;Joey;23/08/2014 15:18;Adoption;Foster;Cat;Neutered Male;3 years;Domestic Shorthair Mix;White;Black
A704909;Yuki;20/06/2015 11:26;Return_to_owner;;Dog;Neutered Male;5 years;German Shepherd Mix;White;
A702343;Kergy;16/05/2015 17:48;Adoption;;Dog;Neutered Male;6 months;Cardigan Welsh Corgi Mix;White;Red
A702602;;17/05/2015 09:00;Transfer;SCRP;Cat;Intact Male;2 years;Domestic Shorthair Mix;White;Blue
A672860;Miracle;19/02/2014 18:25;Return_to_owner;;Dog;Spayed Female;2 years;Pit Bull Mix;White;Blue
A718574;;07/01/2016 16:49;Transfer;Partner;Dog;Spayed Female;2 years;Chihuahua Shorthair Mix;White;Chocolate
A698933;Chopper;20/03/2015 12:56;Return_to_owner;;Dog;Neutered Male;7 years;Pit Bull Mix;White;Tan
A650539;Romeo;06/04/2014 14:01;Adoption;;Dog;Neutered Male;1 year;Labrador Retriever/Australian Shepherd;White;Brown Brindle
A671483;Tito;04/02/2014 15:23;Adoption;;Dog;Neutered Male;1 year;Dachshund/Rat Terrier;White;Chocolate
A686013;;18/08/2014 15:34;Transfer;Partner;Dog;Intact Male;2 months;Labrador Retriever/Pointer;White;Black
A703649;Kismit;18/02/2016 16:16;Adoption;;Dog;Spayed Female;3 years;Pit Bull Mix;White;Brown
A705335;Jager Run;16/06/2015 15:05;Return_to_owner;;Dog;Spayed Female;10 years;German Shorthair Pointer Mix;White;Chocolate
A694167;Zeus;02/02/2015 12:26;Euthanasia;Aggressive;Dog;Neutered Male;1 year;Catahoula Mix;White;Brown
A666910;Vienna;11/11/2013 11:10;Return_to_owner;;Dog;Spayed Female;2 years;Dachshund Mix;White;Brown
A674400;Seamus;18/03/2014 19:01;Adoption;;Dog;Neutered Male;2 years;Boxer/American Bulldog;White;Brown
A710856;Petey;29/09/2015 14:42;Transfer;Partner;Dog;Neutered Male;6 months;Pit Bull Mix;White;Black
A690605;Penny;26/10/2014 13:06;Adoption;;Dog;Spayed Female;2 years;Australian Cattle Dog Mix;White;Brown Brindle
A687298;Lila;20/10/2014 12:35;Adoption;;Dog;Spayed Female;2 years;Chihuahua Shorthair Mix;White;Cream
A660750;Zinnia;10/10/2013 13:17;Transfer;Partner;Cat;Intact Female;2 months;Domestic Shorthair Mix;White;Blue
A684437;Macaroni;10/08/2014 11:42;Adoption;Foster;Dog;Neutered Male;2 months;Miniature Schnauzer/Miniature Poodle;White;Buff
A702118;George;06/06/2015 13:10;Transfer;Partner;Cat;Neutered Male;2 years;Domestic Shorthair;White;Black
A720523;Sam;20/02/2016 18:06;Return_to_owner;;Dog;Neutered Male;9 years;Miniature Schnauzer;White;
A687984;Addison;16/09/2014 18:48;Adoption;;Dog;Spayed Female;1 year;Cocker Spaniel/Chihuahua Shorthair;White;White
A669386;Cain;01/02/2015 11:40;Return_to_owner;;Dog;Neutered Male;2 years;Pit Bull Mix;White;
A689455;Monty;10/10/2014 15:59;Adoption;;Dog;Neutered Male;6 months;Catahoula Mix;White;Brown
A678500;Copper;16/11/2014 12:18;Return_to_owner;;Dog;Neutered Male;1 year;Basset Hound;White;Black
A720170;Rocko;07/02/2016 14:20;Return_to_owner;;Dog;Neutered Male;3 years;Great Pyrenees Mix;White;Gold
A689647;Mabel;11/10/2014 17:35;Adoption;;Cat;Spayed Female;2 months;Domestic Shorthair Mix;White;Brown Tabby
A666408;;02/11/2013 11:27;Transfer;Partner;Dog;Intact Male;6 months;Chihuahua Shorthair Mix;White;Brown
A677736;Curly;04/05/2014 18:18;Transfer;Partner;Dog;Spayed Female;6 years;Miniature Poodle;White;
A715941;;18/11/2015 14:30;Return_to_owner;;Dog;Intact Male;6 months;Cavalier Span/Papillon;White;Brown
A705591;Asia;03/07/2015 13:28;Transfer;Partner;Dog;Intact Female;7 years;Chihuahua Shorthair Mix;White;Brown Brindle
A663079;Thunder;30/10/2013 15:48;Adoption;;Dog;Neutered Male;9 months;Pointer/Pit Bull;White;Brown
A532017;Kiki;05/01/2014 18:11;Adoption;;Dog;Spayed Female;7 years;Chihuahua Shorthair/Rat Terrier;White;Tan
A652974;Pickles;01/08/2014 17:36;Adoption;;Dog;Spayed Female;2 years;Toy Poodle;White;
A682680;;08/07/2014 14:49;Transfer;Partner;Cat;Neutered Male;2 months;Domestic Shorthair Mix;White;Black
A686157;Brooklyn;21/08/2014 17:07;Adoption;;Dog;Spayed Female;2 months;American Pit Bull Terrier Mix;White;Brown Brindle
A683621;Sunshine;16/07/2014 13:02;Transfer;Partner;Dog;Intact Female;5 years;Japanese Chin;White;Tan
A701974;Lugh;07/05/2015 14:14;Return_to_owner;;Dog;Intact Male;3 years;American Staffordshire Terrier Mix;White;Blue
A720470;;15/02/2016 10:25;Adoption;;Dog;Neutered Male;1 year;Rat Terrier Mix;White;Black
A711068;Manchia;05/09/2015 16:48;Adoption;;Dog;Spayed Female;3 years;Chihuahua Shorthair;White;Tan
A700888;Wilbur;26/07/2015 12:16;Adoption;;Dog;Neutered Male;1 year;Rhod Ridgeback/Pit Bull;White;Brown
A697162;Allie;01/05/2015 18:09;Adoption;Foster;Dog;Spayed Female;2 months;Labrador Retriever/Anatol Shepherd;White;Tan
A666165;;29/10/2013 16:03;Transfer;SCRP;Cat;Intact Female;2 years;Domestic Shorthair Mix;White;Blue
A703756;Christopher;07/06/2015 11:39;Return_to_owner;;Dog;Neutered Male;3 years;Pit Bull/Boston Terrier;White;Black
A696253;;04/02/2015 15:01;Transfer;Partner;Dog;Intact Female;3 weeks;Chihuahua Shorthair;White;
A674584;Sparkles;18/03/2014 14:54;Transfer;Partner;Dog;Spayed Female;3 years;Chihuahua Shorthair Mix;White;Brown
A719334;Shawn;25/01/2016 00:00;Transfer;Partner;Dog;Neutered Male;1 year;Dachshund Mix;White;Tan
A662586;Love;18/08/2015 12:35;Return_to_owner;;Dog;Spayed Female;2 years;Pit Bull Mix;White;Blue
A664391;Walter;24/10/2013 12:05;Adoption;;Dog;Neutered Male;1 year;Harrier Mix;White;Brown
A707070;Lexi;07/07/2015 18:10;Return_to_owner;;Dog;Spayed Female;9 years;German Shepherd Mix;White;Cream
A691891;;15/11/2014 14:03;Transfer;Partner;Dog;Spayed Female;5 months;Australian Cattle Dog Mix;White;Black
A702297;;14/05/2015 11:57;Euthanasia;Suffering;Dog;Intact Female;5 years;Miniature Schnauzer Mix;White;
A702775;;17/05/2015 16:21;Euthanasia;Suffering;Cat;Intact Male;10 years;Domestic Shorthair Mix;White;
A667149;Wendy;27/12/2013 12:55;Transfer;Partner;Dog;Spayed Female;1 year;Chihuahua Shorthair Mix;White;Tan
A643507;Sinatra;05/01/2014 13:20;Return_to_owner;;Dog;Spayed Female;1 year;Pit Bull Mix;White;Brown Brindle
A719408;;20/01/2016 13:28;Transfer;Partner;Dog;Intact Female;3 months;Anatol Shepherd/Labrador Retriever;White;Tan
A698453;Palomo;16/03/2015 14:36;Return_to_owner;;Dog;Neutered Male;2 years;Great Pyrenees Mix;White;
A688352;Brody;12/03/2015 15:05;Adoption;;Dog;Neutered Male;5 years;Parson Russell Terrier Mix;White;Brown Brindle
A667662;Tucker;02/12/2013 11:47;Return_to_owner;;Dog;Neutered Male;6 years;Maltese/Papillon;White;Black
A707411;Daisy;08/08/2015 14:55;Adoption;;Dog;Spayed Female;4 years;Australian Shepherd Mix;White;Brown
A714057;Princess;24/10/2015 00:00;Adoption;;Dog;Spayed Female;1 year;Chihuahua Shorthair Mix;White;Tan
A702462;Pinta;16/05/2015 15:35;Return_to_owner;;Dog;Spayed Female;10 months;Australian Shepherd Mix;White;Tan
A674550;Chico;04/12/2014 10:42;Euthanasia;Rabies Risk;Dog;Neutered Male;1 year;American Bulldog/Pit Bull;White;Black
A680548;Calamari;08/06/2014 17:05;Adoption;;Dog;Neutered Male;2 months;Great Pyrenees Mix;White;
A668501;Petey;09/12/2013 15:47;Adoption;;Dog;Neutered Male;2 years;Miniature Poodle Mix;White;
A693165;Fern;22/10/2015 11:57;Euthanasia;Suffering;Dog;Spayed Female;12 years;Jack Russell Terrier Mix;White;Brown
A686836;Bishop;21/09/2014 16:09;Transfer;Partner;Dog;Intact Male;3 years;Pit Bull Mix;White;Brown Brindle
A670095;Chinook;20/01/2014 12:15;Transfer;Partner;Dog;Neutered Male;5 years;German Shepherd/Alaskan Malamute;White;
A663864;Bella;08/10/2013 18:26;Return_to_owner;;Dog;Spayed Female;1 year;American Bulldog Mix;White;Brown
A700901;Austin;21/04/2015 14:34;Return_to_owner;;Dog;Neutered Male;10 years;Lhasa Apso Mix;White;Brown
A677843;Feather;25/05/2014 10:48;Transfer;Partner;Dog;Intact Female;1 year;Siberian Husky Mix;White;Tan
A666749;Lucy;16/11/2013 18:33;Adoption;;Dog;Spayed Female;5 months;Dachshund Mix;White;Red Merle
A632814;King;21/12/2013 11:39;Euthanasia;Aggressive;Dog;Neutered Male;4 years;Pit Bull;White;Black
A669108;;21/12/2013 17:06;Adoption;;Dog;Neutered Male;3 years;Toy Poodle Mix;White;
A676946;Parker;24/04/2014 15:20;Transfer;Partner;Dog;Neutered Male;2 years;Siberian Husky/Beagle;White;Tan
A685040;Bolt;07/08/2014 18:50;Transfer;Partner;Dog;Neutered Male;3 years;Australian Cattle Dog Mix;White;Black
A691219;Polly;05/12/2014 17:10;Transfer;Partner;Dog;Spayed Female;1 year;American Bulldog Mix;White;Blue
A667788;Starla;16/03/2014 15:37;Return_to_owner;;Dog;Spayed Female;9 months;Chihuahua Shorthair Mix;White;Brown
A685707;;16/08/2014 17:42;Adoption;;Cat;Neutered Male;1 month;Domestic Shorthair Mix;White;Black Tabby
